"Project: Harmful Algal Blooms"
"Calibrated: No"
"Requested start: 2008-06-30 15:00:00"
"Requested end: 2018-06-02 23:33:00"
"Request time: Sat,  2 Jun 2018 23:34:12 +0000"
"Other Notes: All times provided in UTC"

year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2015,10,12,14:45:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,6.134000 ,0.990000 ,0.990000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,NaN,0.010000 ,NaN,NaN,0.550000 ,0.550000 ,NaN,0.325000 ,0.000000 ,0.000000 ,464.000000 ,6.151000 ,50.000000 ,21.600000 ,NaN
2015,10,12,15:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,3732.0000 ,2.22 ,2.46 ,2.32 ,2.60 ,200 ,533.0000 ,NaN,533 ,2.99 ,0.22 ,11728.0000 ,5331.0000 ,0.82 ,0.82 ,0.82 ,0.56 ,3732.0000 ,0.0000 ,0.0000 ,17.60 ,25 ,18.8 ,NaN
2015,10,12,16:00:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.530000 ,0.400000 ,0.390000 ,0.410000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,0.110000 ,NaN,NaN,NaN,NaN,NaN,0.370000 ,0.000000 ,0.000000 ,0.000000 ,2.410000 ,25.000000 ,22.300000 ,NaN
2015,10,12,16:39:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,NaN,0.810000 ,0.810000 ,0.800000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,0.380000 ,0.340000 ,0.420000 ,NaN,0.000000 ,960.000000 ,0.000000 ,NaN,50.000000 ,22.300000 ,NaN
2015,10,14,15:10:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,6.300000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,214.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,1286.000000 ,643.000000 ,NaN,NaN,17.170000 ,NaN
2015,10,14,15:30:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,5.320000 ,3.110000 ,3.110000 ,NaN,250.000000 ,0.000000 ,0.000000 ,NaN,1.100000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.550000 ,NaN,NaN,0.000000 ,9.830000 ,NaN,17.800000 ,NaN
2015,10,19,08:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,7.410000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,374.000000 ,0.765579 ,0.035421 ,32912.000000 ,1870.000000 ,NaN,NaN,NaN,0.298900 ,1496.000000 ,7106.000000 ,0.000000 ,2.720000 ,NaN,21.000000 ,NaN
2015,10,19,14:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,4.383000 ,0.690000 ,0.690000 ,NaN,188.000000 ,0.000000 ,0.080000 ,0.000000 ,NaN,0.052000 ,NaN,NaN,0.400000 ,0.400000 ,NaN,0.320000 ,464.000000 ,0.000000 ,0.000000 ,6.403000 ,50.000000 ,21.500000 ,NaN
2015,10,19,15:05:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.88 ,5.94 ,5.96 ,5.92 ,200 ,0.0000 ,NaN,2665 ,3.69 ,0.37 ,12261.0000 ,9595.0000 ,1.84 ,2.10 ,1.58 ,0.64 ,14393.0000 ,0.0000 ,0.0000 ,24.60 ,25 ,18.5 ,NaN
2015,10,19,15:45:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,0.790000 ,1.830000 ,1.780000 ,1.870000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.280000 ,2599.000000 ,0.000000 ,0.000000 ,4.000000 ,25.000000 ,21.000000 ,NaN
2015,10,19,16:49:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,NaN,1.110000 ,1.090000 ,1.130000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,0.820000 ,0.770000 ,0.860000 ,NaN,160.000000 ,5760.000000 ,0.000000 ,NaN,50.000000 ,22.000000 ,NaN
2015,10,21,15:15:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,5.220000 ,NaN,NaN,50.000000 ,214.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214.000000 ,1072.000000 ,0.000000 ,NaN,NaN,17.560000 ,NaN
2015,10,21,15:30:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,2.890000 ,3.050000 ,2.710000 ,3.390000 ,250.000000 ,NaN,0.000000 ,NaN,0.500000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.170000 ,NaN,NaN,0.000000 ,5.570000 ,NaN,16.900000 ,NaN
2015,10,26,08:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,41.400000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,1.553810 ,0.266185 ,330327.000000 ,0.000000 ,NaN,NaN,NaN,0.537040 ,3886.000000 ,23317.000000 ,0.000000 ,3.350000 ,NaN,20.500000 ,NaN
2015,10,26,14:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,0.429000 ,0.640000 ,0.640000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,0.286000 ,0.038000 ,NaN,NaN,0.340000 ,0.340000 ,NaN,0.378000 ,0.000000 ,4177.000000 ,0.000000 ,7.927000 ,50.000000 ,20.400000 ,NaN
2015,10,26,14:50:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.190000 ,1.070000 ,1.100000 ,1.050000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.260000 ,0.000000 ,0.000000 ,0.000000 ,3.000000 ,25.000000 ,21.000000 ,NaN
2015,10,26,16:07:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.610000 ,0.590000 ,0.620000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.270000 ,0.260000 ,0.270000 ,NaN,NaN,NaN,NaN,NaN,NaN,22.200000 ,NaN
2015,10,27,15:50:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,5.73 ,3.78 ,3.92 ,3.64 ,200 ,0.0000 ,NaN,0 ,10.14 ,0.46 ,23988.0000 ,5331.0000 ,1.40 ,1.42 ,1.38 ,1.13 ,7996.0000 ,0.0000 ,0.0000 ,18.13 ,25 ,17.8 ,NaN
2015,10,28,15:30:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,429.000000 ,NaN,7.540000 ,NaN,NaN,50.000000 ,214.000000 ,NaN,214.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,7288.000000 ,3644.000000 ,NaN,NaN,17.640000 ,NaN
2015,10,28,16:00:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,6.190000 ,4.250000 ,4.150000 ,4.350000 ,250.000000 ,NaN,0.000000 ,NaN,2.170000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.900000 ,NaN,NaN,0.000000 ,11.590000 ,NaN,17.800000 ,NaN
2015,11,02,09:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.790000 ,NaN,NaN,NaN,NaN,0.000000 ,0.080000 ,0.000000 ,0.446117 ,0.006883 ,101728.000000 ,0.000000 ,NaN,NaN,NaN,0.515480 ,4488.000000 ,178024.000000 ,75548.000000 ,2.510000 ,NaN,19.000000 ,NaN
2015,11,02,15:30:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,33.363200 ,0.870000 ,0.870000 ,0.870000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.320000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.250000 ,0.000000 ,0.000000 ,7796.000000 ,1.700000 ,25.000000 ,21.100000 ,NaN
2015,11,02,18:20:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.880000 ,0.900000 ,0.850000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.410000 ,0.400000 ,0.420000 ,NaN,NaN,NaN,NaN,NaN,NaN,20.900000 ,NaN
2015,11,03,15:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,1.820000 ,0.660000 ,0.660000 ,NaN,188.000000 ,0.000000 ,0.040000 ,0.000000 ,0.229000 ,0.063000 ,NaN,NaN,0.360000 ,0.360000 ,NaN,0.314000 ,464.000000 ,1856.000000 ,0.000000 ,4.763000 ,50.000000 ,18.800000 ,NaN
2015,11,03,16:45:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.24 ,2.72 ,2.62 ,2.82 ,200 ,0.0000 ,NaN,0 ,6.66 ,0.66 ,41047.0000 ,2665.0000 ,1.16 ,1.14 ,1.18 ,0.86 ,1599.0000 ,0.0000 ,0.0000 ,18.62 ,25 ,16.1 ,NaN
2015,11,04,16:15:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,7.010000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223.000000 ,1783.000000 ,1561.000000 ,NaN,NaN,15.870000 ,NaN
2015,11,04,16:40:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,2.680000 ,2.120000 ,2.120000 ,2.130000 ,250.000000 ,0.000000 ,0.000000 ,NaN,4.950000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.580000 ,NaN,NaN,0.000000 ,10.940000 ,NaN,14.800000 ,NaN
2015,11,09,09:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,14.276100 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,1.424280 ,0.415716 ,19074.000000 ,374.000000 ,NaN,NaN,NaN,0.297920 ,374.000000 ,15334.000000 ,748.000000 ,1.180000 ,NaN,17.000000 ,NaN
2015,11,09,15:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,7.610000 ,0.790000 ,0.790000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,NaN,0.018000 ,NaN,NaN,0.350000 ,0.350000 ,NaN,0.352000 ,464.000000 ,23204.000000 ,0.000000 ,4.704000 ,50.000000 ,17.300000 ,NaN
2015,11,09,16:40:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,5.400000 ,0.530000 ,0.560000 ,0.510000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.240000 ,0.000000 ,0.000000 ,0.000000 ,3.690000 ,25.000000 ,19.600000 ,NaN
2015,11,09,18:16:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.500000 ,0.510000 ,0.490000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.180000 ,0.190000 ,0.160000 ,NaN,NaN,NaN,NaN,NaN,NaN,19.700000 ,NaN
2015,11,10,17:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.87 ,6.96 ,7.00 ,6.92 ,200 ,0.0000 ,NaN,0 ,3.38 ,0.98 ,168985.0000 ,5331.0000 ,2.22 ,2.32 ,2.12 ,0.94 ,3198.0000 ,8529.0000 ,0.0000 ,10.78 ,25 ,15.4 ,NaN
2015,11,11,16:25:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,2.680000 ,3.840000 ,3.610000 ,4.060000 ,250.000000 ,10.000000 ,0.000000 ,NaN,2.740000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.610000 ,NaN,NaN,0.000000 ,11.440000 ,NaN,13.300000 ,NaN
2015,11,11,16:45:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,6.370000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643.000000 ,7717.000000 ,3001.000000 ,NaN,NaN,14.440000 ,NaN
2015,11,16,09:00:00,34.008,-118.499,0.0,Santa Monica Pier,374.000000 ,0.000000 ,2.320000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,4.539420 ,0.290577 ,6358.000000 ,0.000000 ,NaN,NaN,NaN,0.716380 ,374.000000 ,4862.000000 ,1870.000000 ,5.950000 ,NaN,17.000000 ,NaN
2015,11,16,15:45:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,6.861000 ,0.750000 ,0.750000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,2.069000 ,0.251000 ,NaN,NaN,0.720000 ,0.720000 ,NaN,0.585000 ,0.000000 ,19955.000000 ,0.000000 ,6.938000 ,50.000000 ,15.400000 ,NaN
2015,11,16,18:43:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.710000 ,0.740000 ,0.680000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.500000 ,0.530000 ,0.470000 ,NaN,NaN,NaN,NaN,NaN,NaN,18.000000 ,NaN
2015,11,17,08:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.87 ,1.19 ,1.16 ,1.22 ,200 ,0.0000 ,NaN,0 ,3.38 ,0.98 ,3732.0000 ,0.0000 ,1.14 ,1.16 ,1.12 ,0.94 ,0.0000 ,0.0000 ,0.0000 ,10.78 ,25 ,14.5 ,NaN
2015,11,17,16:45:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.70 ,1.19 ,1.16 ,1.22 ,200 ,0.0000 ,NaN,0 ,2.25 ,0.36 ,3732.0000 ,0.0000 ,1.14 ,1.16 ,1.12 ,0.55 ,0.0000 ,0.0000 ,0.0000 ,10.68 ,25 ,14.5 ,NaN
2015,11,17,18:00:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.010000 ,2.050000 ,2.070000 ,2.020000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.140000 ,0.110000 ,NaN,NaN,NaN,NaN,NaN,0.330000 ,0.000000 ,5198.000000 ,0.000000 ,3.010000 ,25.000000 ,16.000000 ,NaN
2015,11,18,16:40:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,4.340000 ,1.870000 ,1.850000 ,1.880000 ,250.000000 ,NaN,0.008832 ,NaN,5.210000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.260000 ,NaN,NaN,0.000000 ,10.990000 ,NaN,13.700000 ,NaN
2015,11,23,09:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.150000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,1.853350 ,0.016650 ,0.000000 ,0.000000 ,NaN,NaN,NaN,0.425320 ,0.000000 ,0.000000 ,0.000000 ,5.850000 ,NaN,16.000000 ,NaN
2015,11,23,15:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,33.415000 ,0.790000 ,0.790000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,NaN,0.061000 ,NaN,NaN,0.270000 ,0.270000 ,NaN,0.262000 ,0.000000 ,928.000000 ,0.000000 ,3.303000 ,50.000000 ,16.400000 ,NaN
2015,11,23,16:35:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.33 ,2.86 ,2.84 ,2.88 ,200 ,0.0000 ,NaN,0 ,2.86 ,0.17 ,64502.0000 ,533.0000 ,0.82 ,0.84 ,0.80 ,0.65 ,0.0000 ,0.0000 ,0.0000 ,12.74 ,25 ,14.5 ,NaN
2015,11,23,18:45:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,0.430000 ,0.700000 ,0.610000 ,0.790000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.310000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.350000 ,0.000000 ,0.000000 ,0.000000 ,2.270000 ,25.000000 ,19.500000 ,NaN
2015,11,23,18:51:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.720000 ,0.710000 ,0.720000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.300000 ,0.310000 ,0.280000 ,NaN,NaN,NaN,NaN,NaN,NaN,19.500000 ,NaN
2015,11,24,17:15:00,36.603686,-121.889271,0.0,Monterey Wharf,643.000000 ,429.000000 ,NaN,16.820000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,214.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1286.000000 ,16505.000000 ,16934.000000 ,NaN,NaN,13.950000 ,NaN
2015,11,25,15:10:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,6.260000 ,4.210000 ,4.360000 ,4.070000 ,250.000000 ,0.000000 ,0.013347 ,NaN,4.340000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.400000 ,NaN,NaN,2050.000000 ,10.190000 ,NaN,11.400000 ,NaN
2015,11,30,15:20:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,48.313000 ,0.610000 ,0.610000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,NaN,0.071000 ,NaN,NaN,0.600000 ,0.600000 ,NaN,0.323000 ,0.000000 ,2784.000000 ,0.000000 ,3.450000 ,50.000000 ,16.700000 ,NaN
2015,11,30,16:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,0.89 ,1.96 ,1.94 ,1.98 ,200 ,0.0000 ,NaN,0 ,3.21 ,0.19 ,27720.0000 ,0.0000 ,0.88 ,0.84 ,0.92 ,0.59 ,0.0000 ,0.0000 ,0.0000 ,10.98 ,25 ,14.3 ,NaN
2015,11,30,18:25:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,5.340000 ,0.590000 ,0.590000 ,0.600000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.360000 ,0.000000 ,0.000000 ,0.000000 ,2.990000 ,25.000000 ,17.600000 ,NaN
2015,11,30,18:28:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.240000 ,1.280000 ,1.200000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.540000 ,0.510000 ,0.570000 ,NaN,NaN,NaN,NaN,NaN,NaN,17.800000 ,NaN
2015,11,30,19:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,0.250000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,0.835971 ,0.011029 ,4114.000000 ,374.000000 ,NaN,NaN,NaN,0.134260 ,4114.000000 ,0.000000 ,374.000000 ,3.320000 ,NaN,16.000000 ,NaN
2015,12,02,16:45:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,4.130000 ,2.030000 ,1.950000 ,2.110000 ,250.000000 ,20.000000 ,0.000000 ,NaN,2.330000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.980000 ,NaN,NaN,0.000000 ,7.230000 ,NaN,12.200000 ,NaN
2015,12,02,17:30:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,4.710000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,214.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,429.000000 ,0.000000 ,NaN,NaN,14.390000 ,NaN
2015,12,07,09:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,3.000000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,1.169110 ,0.190890 ,194310.000000 ,3886.200000 ,NaN,NaN,NaN,0.398860 ,11659.000000 ,349758.000000 ,248717.000000 ,4.550000 ,NaN,16.000000 ,NaN
2015,12,07,15:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,5.574000 ,1.190000 ,1.190000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,0.707000 ,0.036000 ,NaN,NaN,0.620000 ,0.620000 ,NaN,0.319000 ,0.000000 ,10210.000000 ,0.000000 ,4.459000 ,50.000000 ,17.400000 ,NaN
2015,12,07,18:10:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.810000 ,0.780000 ,0.790000 ,0.760000 ,200.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.270000 ,0.000000 ,0.000000 ,0.000000 ,3.050000 ,25.000000 ,17.800000 ,NaN
2015,12,08,08:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,0.89 ,1.58 ,1.64 ,1.52 ,200 ,0.0000 ,NaN,0 ,3.21 ,0.19 ,1066.0000 ,0.0000 ,0.81 ,0.86 ,0.76 ,0.59 ,0.0000 ,0.0000 ,0.0000 ,10.98 ,25 ,16.0 ,NaN
2015,12,08,17:45:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.90 ,1.58 ,1.64 ,1.52 ,200 ,0.0000 ,NaN,0 ,4.70 ,0.40 ,1066.0000 ,0.0000 ,0.81 ,0.86 ,0.76 ,0.74 ,0.0000 ,0.0000 ,0.0000 ,13.33 ,25 ,16.0 ,NaN
2015,12,08,19:30:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.900000 ,0.880000 ,0.910000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.530000 ,0.520000 ,0.530000 ,NaN,NaN,NaN,NaN,NaN,NaN,18.500000 ,NaN
2015,12,09,16:15:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,3.500000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,0.000000 ,0.000000 ,NaN,NaN,15.110000 ,NaN
2015,12,09,16:20:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,3.440000 ,1.370000 ,1.450000 ,1.290000 ,250.000000 ,40.000000 ,0.000000 ,NaN,1.330000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.870000 ,NaN,NaN,0.000000 ,4.890000 ,NaN,14.100000 ,NaN
2015,12,14,16:35:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,3.020000 ,2.540000 ,2.660000 ,2.420000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.860000 ,0.110000 ,NaN,NaN,NaN,NaN,NaN,0.440000 ,2599.000000 ,15593.000000 ,0.000000 ,4.610000 ,25.000000 ,15.900000 ,NaN
2015,12,14,17:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,48.443000 ,0.840000 ,0.840000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,0.634000 ,0.062000 ,NaN,NaN,0.460000 ,0.460000 ,NaN,0.319000 ,0.000000 ,0.000000 ,3713.000000 ,4.126000 ,50.000000 ,16.600000 ,NaN
2015,12,14,18:25:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.69 ,1.33 ,1.52 ,1.14 ,200 ,0.0000 ,NaN,0 ,3.23 ,0.32 ,5331.0000 ,0.0000 ,0.97 ,1.10 ,0.85 ,0.78 ,533.0000 ,0.0000 ,0.0000 ,7.52 ,25 ,15.1 ,NaN
2015,12,14,19:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.780000 ,NaN,NaN,NaN,NaN,0.000000 ,NaN,0.000000 ,2.110920 ,0.159075 ,4488.000000 ,0.000000 ,NaN,NaN,NaN,0.634060 ,0.000000 ,374.000000 ,0.000000 ,4.740000 ,NaN,14.200000 ,NaN
2015,12,15,17:50:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.960000 ,0.930000 ,0.990000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.480000 ,0.510000 ,0.450000 ,NaN,NaN,NaN,NaN,NaN,NaN,17.400000 ,NaN
2015,12,16,16:30:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,5.470000 ,1.320000 ,1.240000 ,1.400000 ,250.000000 ,0.000000 ,0.000000 ,NaN,2.640000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.890000 ,NaN,NaN,0.000000 ,10.240000 ,NaN,11.800000 ,NaN
2015,12,21,08:00:00,34.008,-118.499,0.0,Santa Monica Pier,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,12,21,16:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,1.870000 ,1.320000 ,1.320000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,0.531000 ,0.144000 ,NaN,NaN,0.470000 ,0.470000 ,NaN,0.354000 ,0.000000 ,0.000000 ,38518.000000 ,4.341000 ,50.000000 ,16.000000 ,NaN
2015,12,21,18:05:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,16.096800 ,1.830000 ,1.790000 ,1.870000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.210000 ,0.110000 ,NaN,NaN,NaN,NaN,NaN,0.440000 ,0.000000 ,15593.000000 ,0.000000 ,4.640000 ,25.000000 ,15.900000 ,NaN
2015,12,21,18:45:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,0.830000 ,0.840000 ,0.810000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.400000 ,0.380000 ,0.420000 ,NaN,NaN,NaN,NaN,NaN,NaN,17.000000 ,NaN
2015,12,22,08:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.69 ,1.58 ,1.54 ,1.62 ,200 ,0.0000 ,NaN,0 ,3.23 ,0.32 ,14393.0000 ,0.0000 ,0.67 ,0.74 ,0.60 ,0.78 ,0.0000 ,1599.0000 ,0.0000 ,7.52 ,25 ,14.7 ,NaN
2015,12,22,19:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.92 ,1.58 ,1.54 ,1.62 ,200 ,0.0000 ,NaN,0 ,13.40 ,0.20 ,14393.0000 ,0.0000 ,0.67 ,0.74 ,0.60 ,0.44 ,0.0000 ,1599.0000 ,0.0000 ,9.57 ,25 ,14.7 ,NaN
